time,loss,train_time,qtty_records
12.525140285491943,1.6141554176807402,2.56855084237759,8
15.95624566078186,0.2768338726539361,2.3912914512999124,10
19.367093086242676,0.1177309750904035,1.1367342051216838,8
22.778807878494263,0.09253516209949003,2.019774532802694,10
26.29194951057434,0.09745519653936899,1.059810384249431,8
29.808615922927856,0.08524271380462635,2.0566474249004387,10
33.32419776916504,0.07814538954545769,1.030248403623773,8
36.841758251190186,0.07025744239929879,2.0403809895025917,10
40.35715937614441,0.07018919870380687,1.0384523430020636,8
43.88323259353638,0.07411772068513338,2.0113256660988554,10
47.406962394714355,0.06381419588899581,1.1506496058755147,8
50.82239508628845,0.057299972351393086,1.9764798393982346,10
54.34688711166382,0.058742689388901995,1.1787788094989082,8
57.87661528587341,0.056180725987436946,2.053907061801874,10
61.39026594161987,0.06178735057579304,1.1200738830029877,8
64.90528273582458,0.051614585184983006,2.008121129201027,10
68.41942572593689,0.06022717224924044,1.130896755374124,8
71.84419345855713,0.05886641673133023,2.061364977301855,10
75.37137031555176,0.05795540056652667,1.0940262803724181,8
78.786776304245,0.056933578682219384,2.0498720641990076,10
82.30315399169922,0.05176018842645662,1.139286929374066,8
85.8189024925232,0.05458490560253219,2.0930701316989144,10
89.33609938621521,0.05804378065462708,1.032261804502923,8
92.86275553703308,0.0534133580149022,2.0253302047029136,10
99.27553510665894,0.049626525121068785,2.053170920901175,10
