time,loss,train_time,qtty_records
15.516371250152588,2.2102706700563433,3.626554747799946,10
22.137792348861694,1.887814910337329,2.068010303199981,10
28.663156270980835,1.711106621101499,2.147161343899961,10
35.186352252960205,1.616279172152281,2.1384844625999904,10
41.70122838020325,1.5563185792416334,2.1301021262999713,10
48.33156394958496,1.5103882487863303,2.0994721737999953,10
54.86647367477417,1.4705020811408758,2.1199895514999754,10
61.38547372817993,1.4394727423787117,2.139993947799894,10
67.91217279434204,1.4078891858458518,2.190120597000077,10
74.44197201728821,1.3775902504101396,2.083189956299975,10
81.06554412841797,1.3510782832279804,2.144874449599956,10
87.58347129821777,1.3265412725508212,2.2318533735000528,10
94.10067892074585,1.3028486076742412,2.108199320999938,10
100.73982667922974,1.28423354011029,2.1427978618999988,10
107.26044869422913,1.2637344121932985,2.177800116099843,10
113.77635717391968,1.2476334650069476,2.149070420699991,10
120.3946623802185,1.2320031398907303,2.132134795400043,10
126.93197679519653,1.2191098872572184,2.191489420399921,10
133.3572292327881,1.2074094677343965,2.178170583400015,10
139.87970638275146,1.1989421546459198,2.148477582400028,10
146.49493861198425,1.1902702314779163,2.073234172099956,10
153.01251769065857,1.182614116370678,2.1112113385000155,10
159.6292634010315,1.1728287285193801,2.1164371162999034,10
166.1443510055542,1.1657013146206736,2.126755161600113,10
172.65892791748047,1.1635314270853998,2.1310757931000808,10
179.17513275146484,1.1547102954238653,2.161002125200048,10
185.7900390625,1.1519456893205644,2.174130734099981,10
192.32108998298645,1.1444691393524409,2.186657137000111,10
198.84961104393005,1.1436819879338143,2.1997606806999555,10
205.36390829086304,1.1426970077678562,2.129556896200029,10
211.98033547401428,1.1389159938320519,2.1158682752000915,10
218.49838423728943,1.1405949858948587,2.1446180408999225,10
225.0139286518097,1.1394367516040804,2.1664562018999733,10
231.6311116218567,1.1388755405321718,2.1125908786999843,10
238.16861820220947,1.1411888947710396,2.142877430399949,10
244.68548274040222,1.1418870456516743,2.088978338000061,10
251.2036111354828,1.1449085516855122,2.1395100882000406,10
257.8196051120758,1.145067111030221,2.1160816479000006,10
264.3485679626465,1.145755195617676,2.1267226610000307,10
270.86333298683167,1.1551250200718644,2.1283623730000274,10
277.48302149772644,1.1575487934052946,2.159226431499974,10
284.010244846344,1.157062988355756,2.1920693935999678,10
290.5269148349762,1.1634109338745475,2.1756403686000794,10
297.0438892841339,1.1722148956730962,2.2085238384999686,10
303.6656517982483,1.1794780202209951,2.137184866600046,10
310.196426153183,1.182970659900457,2.165627697900027,10
316.7210636138916,1.1814325042068958,2.203295148900088,10
323.2391903400421,1.1897121503949166,2.1314142521000576,10
329.87220668792725,1.1916670460253953,2.2088035475000654,10
336.3999710083008,1.1966186495497826,2.1792353894000827,10
