time,loss,train_time,qtty_records
21.63213539123535,2.2102706655859947,11.3887290626,10
25.15450143814087,1.887610798701644,1.436258805600002,10
28.68125629425049,1.7128405980765822,1.393483127799999,10
32.20392680168152,1.6162397000938655,1.4640569071999991,10
35.819458961486816,1.5574160791933536,1.438503839199997,10
39.33295774459839,1.5112982369959356,1.3889276518999991,10
42.84765839576721,1.4729157395660875,1.3570454220000001,10
46.368778467178345,1.4392693608999252,1.4387876872999996,10
49.995826721191406,1.411300591379404,1.4755299523000005,10
53.5105357170105,1.376235877536237,1.3932807806000043,10
57.14113116264343,1.3482487622648478,1.3828752821000052,10
60.65730285644531,1.3266547510400415,1.4271713619999986,10
64.1738920211792,1.3041493045166135,1.4394068148000003,10
67.79265546798706,1.28164537101984,1.4474721532000046,10
71.3212161064148,1.263349151238799,1.413838674600001,10
74.9350962638855,1.2443072753027082,1.388379439800002,10
78.46195983886719,1.2280723495408892,1.4262596553000009,10
82.09322118759155,1.2146934174001218,1.417700858500001,10
85.50455856323242,1.2036573238670827,1.366000859000002,10
89.02438402175903,1.1934583805501462,1.5195220476000002,10
92.55060410499573,1.1859001826494933,1.5201036963999996,10
96.06943249702454,1.1777408750727771,1.3704883111999948,10
99.68526935577393,1.1687781332060694,1.4322732731000059,10
103.20543241500854,1.1668454667553307,1.4339639705999985,10
106.8421790599823,1.1608031461015342,1.3999684579000047,10
110.36180019378662,1.152620647288859,1.371777225099993,10
113.88169431686401,1.1479548871517182,1.428483288199999,10
117.39604997634888,1.1446101997047662,1.3983692926000004,10
120.91597819328308,1.1398032749071718,1.3765848793000033,10
124.4384548664093,1.1385903974995017,1.3303562325999991,10
127.96292114257812,1.1367086458951234,1.5206964846000006,10
131.479585647583,1.1339745149016383,1.4451525886999974,10
135.01793551445007,1.1359556058421731,1.3698193841000035,10
138.6502377986908,1.1412107072770594,1.4489903738999999,10
142.1941602230072,1.1406924787908792,1.3457318041000008,10
145.71048951148987,1.1377288771793246,1.403634556099999,10
149.22836470603943,1.1421995852142572,1.444412244199998,10
152.75655317306519,1.1459866181015967,1.3969573761999983,10
156.2713499069214,1.147294418886304,1.3987553984999976,10
159.79588675498962,1.1544880893081428,1.4250517384999966,10
163.3244867324829,1.152513450756669,1.3525092749000038,10
166.8509395122528,1.1537283027544618,1.4430682587999997,10
170.48343777656555,1.152872150577605,1.5137297280999946,10
174.2229199409485,1.1605023486539723,1.3861860642999972,10
177.85376977920532,1.1698521798476578,1.3904423487999935,10
181.3735544681549,1.1629029598087075,1.4718131414000026,10
184.88887286186218,1.1703114443458618,1.4040206901999965,10
188.4041337966919,1.1749087342992426,1.3748425096999939,10
191.9201319217682,1.1795574279502035,1.3746806311,10
195.44566130638123,1.189921554364264,1.3945618264000017,10
