time,loss,train_time,qtty_records
12.623647451400757,2.210871455818415,2.655438562888877,9
16.153173208236694,1.9145674448460341,2.009566863900022,10
19.77332901954651,1.7259472608566286,1.3136115767777785,9
23.309298038482666,1.629450607299805,1.7326273925999658,10
26.82146716117859,1.5673698902130129,1.3628250195555565,9
30.336568593978882,1.5252739876508716,1.6792451885999982,10
33.862751722335815,1.4831779316067697,1.303772118222216,9
37.38275122642517,1.4475158397108314,1.7635157956999818,10
40.99498438835144,1.417460472136736,1.4071985785555323,9
44.52533578872681,1.3879354937002064,1.7796798695000007,10
48.15459728240967,1.3614407990127801,1.3524210468888467,9
51.771602153778076,1.3352140955626965,1.767988421899986,10
55.40288424491882,1.3105212246999147,1.3091372199999871,9
59.0365035533905,1.2904650386422873,1.7266228694000347,10
62.666406869888306,1.2698378540575503,1.2854400193333377,9
66.18489074707031,1.2526723584160209,1.753286063800033,10
69.70402956008911,1.2394834769889713,1.4117517005555682,9
73.12880492210388,1.2249620568007231,1.746363252499964,10
76.65406847000122,1.2186308223754168,1.3595855713333802,9
80.17058634757996,1.204695700109005,1.8236610811000218,10
83.691823720932,1.1978891784325243,1.3370770400000411,9
87.2074761390686,1.1898469576612114,1.7160967535000053,10
90.8329803943634,1.1829098418354989,1.3026928213333424,9
94.36834001541138,1.1748344918712974,1.764492925200011,10
97.98644185066223,1.1718042343854906,1.2914854563332736,9
101.62527775764465,1.1653748830780386,1.7152438234999636,10
105.13627433776855,1.1599154246971013,1.2851638425555747,9
108.64897871017456,1.156924442946911,1.7305845165999698,10
112.26370406150818,1.1607564432546498,1.4139113681110556,9
115.79416298866272,1.148575264401734,1.7481799890000047,10
119.41393089294434,1.1514678467065096,1.3047163604444956,9
123.03499484062195,1.150511158257723,1.7185800271999825,10
126.66528248786926,1.1495321756228805,1.322172959333405,9
130.30150628089905,1.1424130342900751,1.7312601746000382,10
133.92330026626587,1.1483750822022558,1.2993515487778242,9
137.3404266834259,1.1469933137297634,1.7449252763999312,10
140.86075353622437,1.1512841640040279,1.3741898917778093,9
144.48331880569458,1.151550890132785,1.7399640855000371,10
148.0138394832611,1.1546446589753032,1.293655343777775,9
151.5388367176056,1.1608726803213358,1.7497409469000105,10
155.0525848865509,1.1636899625882506,1.265338684555546,9
158.6676709651947,1.1687877237796784,1.7316802506000157,10
162.29094648361206,1.17500340603292,1.2838589393333375,9
165.92040014266968,1.1696784960106017,1.8527726021000261,10
169.4340751171112,1.1785672621801497,1.2994581986667475,9
172.95719861984253,1.1746059427037836,1.7371842025999968,10
176.3902463912964,1.191140011884272,1.3010812551111586,9
179.9047567844391,1.1875347517430783,1.7677380901000106,10
183.52240896224976,1.1983545260503892,1.327258122111112,9
187.03845381736755,1.1926506971940398,1.840560453899957,10
